Name,GeoID,Total,With cash public assistance or Food Stamps/SNAP,No cash public assistance or Food Stamps/SNAP
"Murray County, Minnesota",05000US27101,3914.0,182.0,3732.0
"Murray County, Oklahoma",05000US40099,5092.0,514.0,4578.0
"Muscatine County, Iowa",05000US19139,16402.0,2211.0,14191.0
"Muscogee County, Georgia",05000US13215,72087.0,12215.0,59872.0
"Muskegon County, Michigan",05000US26121,65272.0,14523.0,50749.0
"Muskingum County, Ohio",05000US39119,34262.0,6383.0,27879.0
"Muskogee County, Oklahoma",05000US40101,27056.0,5358.0,21698.0
"Musselshell County, Montana",05000US30065,1983.0,195.0,1788.0
"Nacogdoches County, Texas",05000US48347,23006.0,3233.0,19773.0
"Naguabo Municipio, Puerto Rico",05000US72103,8449.0,3699.0,4750.0
"Nance County, Nebraska",05000US31125,1516.0,74.0,1442.0
"Nantucket County, Massachusetts",05000US25019,3745.0,70.0,3675.0
"Napa County, California",05000US06055,49640.0,2205.0,47435.0
"Naranjito Municipio, Puerto Rico",05000US72105,8245.0,3769.0,4476.0
"Nash County, North Carolina",05000US37127,37954.0,6080.0,31874.0
"Nassau County, Florida",05000US12089,27664.0,2205.0,25459.0
"Nassau County, New York",05000US36059,443315.0,19448.0,423867.0
"Natchitoches Parish, Louisiana",05000US22069,15044.0,3628.0,11416.0
"Natrona County, Wyoming",05000US56025,29850.0,1694.0,28156.0
"Navajo County, Arizona",05000US04017,34921.0,7724.0,27197.0
"Navarro County, Texas",05000US48349,17299.0,2537.0,14762.0
"Nelson County, Kentucky",05000US21179,16160.0,2395.0,13765.0
"Nelson County, North Dakota",05000US38063,1443.0,104.0,1339.0
"Nelson County, Virginia",05000US51125,6539.0,813.0,5726.0
"Nemaha County, Kansas",05000US20131,4040.0,211.0,3829.0
"Nemaha County, Nebraska",05000US31127,3049.0,260.0,2789.0
"Neosho County, Kansas",05000US20133,6686.0,807.0,5879.0
"Neshoba County, Mississippi",05000US28099,10652.0,1840.0,8812.0
"Ness County, Kansas",05000US20135,1359.0,112.0,1247.0
"Nevada County, Arkansas",05000US05099,3707.0,639.0,3068.0
"Nevada County, California",05000US06057,41561.0,2145.0,39416.0
"Newaygo County, Michigan",05000US26123,18616.0,3470.0,15146.0
"Newberry County, South Carolina",05000US45071,14236.0,2084.0,12152.0
"New Castle County, Delaware",05000US10003,199922.0,18301.0,181621.0
"New Hanover County, North Carolina",05000US37129,84825.0,8592.0,76233.0
"New Haven County, Connecticut",05000US09009,330396.0,36266.0,294130.0
"New Kent County, Virginia",05000US51127,6552.0,289.0,6263.0
"New London County, Connecticut",05000US09011,107115.0,9174.0,97941.0
"New Madrid County, Missouri",05000US29143,7620.0,1797.0,5823.0
"Newport County, Rhode Island",05000US44005,34600.0,1956.0,32644.0
"Newport News city, Virginia",05000US51700,69977.0,8008.0,61969.0
"Newton County, Arkansas",05000US05101,3506.0,604.0,2902.0
"Newton County, Georgia",05000US13217,33634.0,4613.0,29021.0
"Newton County, Indiana",05000US18111,5370.0,502.0,4868.0
"Newton County, Mississippi",05000US28101,7978.0,915.0,7063.0
"Newton County, Missouri",05000US29145,21719.0,2730.0,18989.0
"Newton County, Texas",05000US48351,5048.0,961.0,4087.0
"New York County, New York",05000US36061,733393.0,94325.0,639068.0
"Nez Perce County, Idaho",05000US16069,16166.0,1698.0,14468.0
"Niagara County, New York",05000US36063,88589.0,11895.0,76694.0
"Nicholas County, Kentucky",05000US21181,2798.0,418.0,2380.0
"Nicholas County, West Virginia",05000US54067,10149.0,1965.0,8184.0
"Nicollet County, Minnesota",05000US27103,12247.0,842.0,11405.0
"Niobrara County, Wyoming",05000US56027,1041.0,108.0,933.0
"Noble County, Indiana",05000US18113,17723.0,1717.0,16006.0
"Noble County, Ohio",05000US39121,4771.0,787.0,3984.0
"Noble County, Oklahoma",05000US40103,4531.0,642.0,3889.0
"Nobles County, Minnesota",05000US27105,8035.0,856.0,7179.0
"Nodaway County, Missouri",05000US29147,8574.0,591.0,7983.0
"Nolan County, Texas",05000US48353,5693.0,841.0,4852.0
"Nome Census Area, Alaska",05000US02180,2756.0,810.0,1946.0
"Norfolk city, Virginia",05000US51710,85076.0,11236.0,73840.0
"Norfolk County, Massachusetts",05000US25021,255944.0,14078.0,241866.0
"Norman County, Minnesota",05000US27107,2852.0,227.0,2625.0
"Northampton County, North Carolina",05000US37131,8505.0,2052.0,6453.0
"Northampton County, Pennsylvania",05000US42095,112111.0,9084.0,103027.0
"Northampton County, Virginia",05000US51131,5195.0,748.0,4447.0
"North Slope Borough, Alaska",05000US02185,1966.0,300.0,1666.0
"Northumberland County, Pennsylvania",05000US42097,39293.0,4222.0,35071.0
"Northumberland County, Virginia",05000US51133,5569.0,426.0,5143.0
"Northwest Arctic Borough, Alaska",05000US02188,1797.0,601.0,1196.0
"Norton city, Virginia",05000US51720,1750.0,441.0,1309.0
"Norton County, Kansas",05000US20137,2255.0,187.0,2068.0
"Nottoway County, Virginia",05000US51135,5571.0,1294.0,4277.0
"Nowata County, Oklahoma",05000US40105,4083.0,408.0,3675.0
"Noxubee County, Mississippi",05000US28103,4151.0,1154.0,2997.0
"Nuckolls County, Nebraska",05000US31129,2024.0,182.0,1842.0
"Nueces County, Texas",05000US48355,121969.0,19761.0,102208.0
"Nye County, Nevada",05000US32023,18348.0,2906.0,15442.0
"Oakland County, Michigan",05000US26125,481449.0,41977.0,439472.0
"Obion County, Tennessee",05000US47131,12669.0,1968.0,10701.0
"O'Brien County, Iowa",05000US19141,6126.0,326.0,5800.0
"Oceana County, Michigan",05000US26127,9759.0,1694.0,8065.0
"Ocean County, New Jersey",05000US34029,222863.0,12438.0,210425.0
"Ochiltree County, Texas",05000US48357,3735.0,321.0,3414.0
"Oconee County, Georgia",05000US13219,11155.0,537.0,10618.0
"Oconee County, South Carolina",05000US45073,29941.0,3815.0,26126.0
"Oconto County, Wisconsin",05000US55083,16322.0,1597.0,14725.0
"Ogemaw County, Michigan",05000US26129,8291.0,1800.0,6491.0
"Ogle County, Illinois",05000US17141,20663.0,1855.0,18808.0
"Oglethorpe County, Georgia",05000US13221,4793.0,539.0,4254.0
"Ohio County, Indiana",05000US18115,2403.0,215.0,2188.0
"Ohio County, Kentucky",05000US21183,8667.0,1491.0,7176.0
"Ohio County, West Virginia",05000US54069,18624.0,2193.0,16431.0
"Okaloosa County, Florida",05000US12091,71609.0,6271.0,65338.0
"Okanogan County, Washington",05000US53047,15648.0,2778.0,12870.0
"Okeechobee County, Florida",05000US12093,13857.0,2148.0,11709.0
"Okfuskee County, Oklahoma",05000US40107,4329.0,789.0,3540.0
"Oklahoma County, Oklahoma",05000US40109,281570.0,39057.0,242513.0
"Okmulgee County, Oklahoma",05000US40111,15193.0,3206.0,11987.0
"Oktibbeha County, Mississippi",05000US28105,18537.0,1972.0,16565.0
"Oldham County, Kentucky",05000US21185,19400.0,1071.0,18329.0
"Oldham County, Texas",05000US48359,697.0,12.0,685.0
"Oliver County, North Dakota",05000US38065,773.0,84.0,689.0
"Olmsted County, Minnesota",05000US27109,56601.0,2934.0,53667.0
"Oneida County, Idaho",05000US16071,1560.0,79.0,1481.0
"Oneida County, New York",05000US36065,91568.0,13210.0,78358.0
"Oneida County, Wisconsin",05000US55085,16985.0,1803.0,15182.0
"Onondaga County, New York",05000US36067,183381.0,21278.0,162103.0
"Onslow County, North Carolina",05000US37133,57571.0,5231.0,52340.0
"Ontario County, New York",05000US36069,43474.0,3576.0,39898.0
"Ontonagon County, Michigan",05000US26131,3413.0,455.0,2958.0
"Orangeburg County, South Carolina",05000US45075,34616.0,6423.0,28193.0
"Orange County, California",05000US06059,987164.0,48253.0,938911.0
"Orange County, Florida",05000US12095,408605.0,39803.0,368802.0
"Orange County, Indiana",05000US18117,7677.0,1062.0,6615.0
"Orange County, New York",05000US36071,124939.0,10382.0,114557.0
"Orange County, North Carolina",05000US37135,50837.0,3672.0,47165.0
"Orange County, Texas",05000US48361,31161.0,4975.0,26186.0
"Orange County, Vermont",05000US50017,11805.0,1335.0,10470.0
"Orange County, Virginia",05000US51137,12614.0,1280.0,11334.0
"Oregon County, Missouri",05000US29149,4518.0,967.0,3551.0
"Orleans County, New York",05000US36073,15896.0,2512.0,13384.0
"Orleans County, Vermont",05000US50019,10745.0,1334.0,9411.0
"Orleans Parish, Louisiana",05000US22071,134342.0,26069.0,108273.0
"Orocovis Municipio, Puerto Rico",05000US72107,6840.0,3659.0,3181.0
"Osage County, Kansas",05000US20139,6656.0,603.0,6053.0
"Osage County, Missouri",05000US29151,5331.0,453.0,4878.0
"Osage County, Oklahoma",05000US40113,18406.0,2128.0,16278.0
"Osborne County, Kansas",05000US20141,1752.0,107.0,1645.0
"Osceola County, Florida",05000US12097,93100.0,12616.0,80484.0
"Osceola County, Iowa",05000US19143,2677.0,173.0,2504.0
"Osceola County, Michigan",05000US26133,9042.0,1687.0,7355.0
"Oscoda County, Michigan",05000US26135,3987.0,764.0,3223.0
"Oswego County, New York",05000US36075,45600.0,6043.0,39557.0
"Otero County, Colorado",05000US08089,7453.0,1395.0,6058.0
"Otero County, New Mexico",05000US35035,24375.0,3238.0,21137.0
"Otoe County, Nebraska",05000US31131,6406.0,550.0,5856.0
"Otsego County, Michigan",05000US26137,9692.0,1756.0,7936.0
"Otsego County, New York",05000US36077,24713.0,2212.0,22501.0
"Ottawa County, Kansas",05000US20143,2354.0,106.0,2248.0
"Ottawa County, Michigan",05000US26139,93777.0,9350.0,84427.0
"Ottawa County, Ohio",05000US39123,18009.0,1584.0,16425.0
"Ottawa County, Oklahoma",05000US40115,12048.0,2115.0,9933.0
"Otter Tail County, Minnesota",05000US27111,24560.0,2075.0,22485.0
"Ouachita County, Arkansas",05000US05103,10782.0,2027.0,8755.0
"Ouachita Parish, Louisiana",05000US22073,56390.0,8248.0,48142.0
"Ouray County, Colorado",05000US08091,1688.0,76.0,1612.0
"Outagamie County, Wisconsin",05000US55087,69070.0,3531.0,65539.0
"Overton County, Tennessee",05000US47133,9004.0,1410.0,7594.0
"Owen County, Indiana",05000US18119,8494.0,1001.0,7493.0
"Owen County, Kentucky",05000US21187,4713.0,572.0,4141.0
"Owsley County, Kentucky",05000US21189,1650.0,511.0,1139.0
"Owyhee County, Idaho",05000US16073,3873.0,578.0,3295.0
"Oxford County, Maine",05000US23017,23512.0,4783.0,18729.0
"Ozark County, Missouri",05000US29153,4000.0,613.0,3387.0
"Ozaukee County, Wisconsin",05000US55089,34067.0,1607.0,32460.0
"Pacific County, Washington",05000US53049,9390.0,1519.0,7871.0
"Page County, Iowa",05000US19145,6332.0,758.0,5574.0
"Page County, Virginia",05000US51139,9538.0,1184.0,8354.0
"Palm Beach County, Florida",05000US12099,523559.0,34890.0,488669.0
"Palo Alto County, Iowa",05000US19147,3973.0,285.0,3688.0
"Palo Pinto County, Texas",05000US48363,10737.0,1428.0,9309.0
"Pamlico County, North Carolina",05000US37137,5279.0,519.0,4760.0
"Panola County, Mississippi",05000US28107,12133.0,1745.0,10388.0
"Panola County, Texas",05000US48365,8640.0,896.0,7744.0
"Park County, Colorado",05000US08093,7000.0,533.0,6467.0
"Park County, Montana",05000US30067,6735.0,561.0,6174.0
"Park County, Wyoming",05000US56029,11874.0,556.0,11318.0
"Parke County, Indiana",05000US18121,6190.0,673.0,5517.0
"Parker County, Texas",05000US48367,41579.0,3119.0,38460.0
"Parmer County, Texas",05000US48369,3359.0,437.0,2922.0
"Pasco County, Florida",05000US12101,184270.0,19122.0,165148.0
"Pasquotank County, North Carolina",05000US37139,14550.0,2312.0,12238.0
"Passaic County, New Jersey",05000US34031,161488.0,18009.0,143479.0
"Patillas Municipio, Puerto Rico",05000US72109,6470.0,2944.0,3526.0
"Patrick County, Virginia",05000US51141,7191.0,925.0,6266.0
"Paulding County, Georgia",05000US13223,47691.0,3786.0,43905.0
"Paulding County, Ohio",05000US39125,7571.0,1050.0,6521.0
"Pawnee County, Kansas",05000US20145,2523.0,119.0,2404.0
"Pawnee County, Nebraska",05000US31133,1290.0,96.0,1194.0
"Pawnee County, Oklahoma",05000US40117,6392.0,726.0,5666.0
"Payette County, Idaho",05000US16075,8361.0,1012.0,7349.0
"Payne County, Oklahoma",05000US40119,29731.0,3077.0,26654.0
"Peach County, Georgia",05000US13225,9188.0,1869.0,7319.0
"Pearl River County, Mississippi",05000US28109,20581.0,3541.0,17040.0
"Pecos County, Texas",05000US48371,4774.0,484.0,4290.0
"Pembina County, North Dakota",05000US38067,3304.0,270.0,3034.0
"Pemiscot County, Missouri",05000US29155,6842.0,2099.0,4743.0
"Pender County, North Carolina",05000US37141,20128.0,2443.0,17685.0
"Pendleton County, Kentucky",05000US21191,5339.0,934.0,4405.0
"Pendleton County, West Virginia",05000US54071,3305.0,505.0,2800.0
"Pend Oreille County, Washington",05000US53051,5450.0,1013.0,4437.0
"Pennington County, Minnesota",05000US27113,5825.0,410.0,5415.0
"Pennington County, South Dakota",05000US46103,40306.0,5263.0,35043.0
"Penobscot County, Maine",05000US23019,62570.0,11092.0,51478.0
"Peñuelas Municipio, Puerto Rico",05000US72111,7418.0,3551.0,3867.0
"Peoria County, Illinois",05000US17143,75416.0,8198.0,67218.0
"Pepin County, Wisconsin",05000US55091,3069.0,231.0,2838.0
"Perkins County, Nebraska",05000US31135,1216.0,49.0,1167.0
"Perkins County, South Dakota",05000US46105,1307.0,129.0,1178.0
"Perquimans County, North Carolina",05000US37143,5272.0,858.0,4414.0
"Perry County, Alabama",05000US01105,3690.0,1176.0,2514.0
"Perry County, Arkansas",05000US05105,4013.0,405.0,3608.0
"Perry County, Illinois",05000US17145,8252.0,1124.0,7128.0
"Perry County, Indiana",05000US18123,7580.0,700.0,6880.0
"Perry County, Kentucky",05000US21193,10849.0,3103.0,7746.0
"Perry County, Mississippi",05000US28111,4709.0,737.0,3972.0
"Perry County, Missouri",05000US29157,7600.0,903.0,6697.0
"Perry County, Ohio",05000US39127,13762.0,2633.0,11129.0
"Perry County, Pennsylvania",05000US42099,18098.0,1283.0,16815.0
"Perry County, Tennessee",05000US47135,3240.0,622.0,2618.0
"Pershing County, Nevada",05000US32027,2062.0,224.0,1838.0
"Person County, North Carolina",05000US37145,15523.0,2377.0,13146.0
"Petersburg Census Area, Alaska",05000US02195,1564.0,181.0,1383.0
"Petersburg city, Virginia",05000US51730,12179.0,2833.0,9346.0
"Petroleum County, Montana",05000US30069,253.0,15.0,238.0
"Pettis County, Missouri",05000US29159,16275.0,2361.0,13914.0
"Phelps County, Missouri",05000US29161,16688.0,2298.0,14390.0
"Phelps County, Nebraska",05000US31137,3851.0,259.0,3592.0
"Philadelphia County, Pennsylvania",05000US42101,578125.0,123674.0,454451.0
"Phillips County, Arkansas",05000US05107,8102.0,2521.0,5581.0
"Phillips County, Colorado",05000US08095,1792.0,136.0,1656.0
"Phillips County, Kansas",05000US20147,2406.0,107.0,2299.0
"Phillips County, Montana",05000US30071,1740.0,99.0,1641.0
"Piatt County, Illinois",05000US17147,6507.0,288.0,6219.0
"Pickaway County, Ohio",05000US39129,19284.0,2915.0,16369.0
"Pickens County, Alabama",05000US01107,7852.0,1468.0,6384.0
"Pickens County, Georgia",05000US13227,11116.0,1021.0,10095.0
"Pickens County, South Carolina",05000US45077,44127.0,4547.0,39580.0
"Pickett County, Tennessee",05000US47137,2288.0,310.0,1978.0
"Pierce County, Georgia",05000US13229,6914.0,1324.0,5590.0
"Pierce County, Nebraska",05000US31139,2931.0,126.0,2805.0
"Pierce County, North Dakota",05000US38069,1951.0,176.0,1775.0
"Pierce County, Washington",05000US53053,297839.0,36875.0,260964.0
"Pierce County, Wisconsin",05000US55093,14960.0,898.0,14062.0
"Pike County, Alabama",05000US01109,12967.0,2281.0,10686.0
"Pike County, Arkansas",05000US05109,4123.0,443.0,3680.0
"Pike County, Georgia",05000US13231,6012.0,653.0,5359.0
"Pike County, Illinois",05000US17149,6650.0,844.0,5806.0
"Pike County, Indiana",05000US18125,5388.0,597.0,4791.0
"Pike County, Kentucky",05000US21195,26904.0,6278.0,20626.0
"Pike County, Mississippi",05000US28113,14849.0,2710.0,12139.0
"Pike County, Missouri",05000US29163,6581.0,916.0,5665.0
"Pike County, Ohio",05000US39131,10816.0,2732.0,8084.0
"Pike County, Pennsylvania",05000US42103,22207.0,2007.0,20200.0
"Pima County, Arizona",05000US04019,382366.0,47789.0,334577.0
"Pinal County, Arizona",05000US04021,121281.0,14200.0,107081.0
"Pine County, Minnesota",05000US27115,11862.0,1340.0,10522.0
"Pinellas County, Florida",05000US12103,401598.0,35777.0,365821.0
"Pipestone County, Minnesota",05000US27117,3929.0,336.0,3593.0
"Piscataquis County, Maine",05000US23021,7860.0,1490.0,6370.0
"Pitkin County, Colorado",05000US08097,7401.0,38.0,7363.0
"Pitt County, North Carolina",05000US37147,64507.0,8890.0,55617.0
"Pittsburg County, Oklahoma",05000US40121,18765.0,2922.0,15843.0
"Pittsylvania County, Virginia",05000US51143,26325.0,3863.0,22462.0
"Piute County, Utah",05000US49031,584.0,33.0,551.0
"Placer County, California",05000US06061,130736.0,4773.0,125963.0
"Plaquemines Parish, Louisiana",05000US22075,8198.0,788.0,7410.0
"Platte County, Missouri",05000US29165,35686.0,2113.0,33573.0
"Platte County, Nebraska",05000US31141,12333.0,799.0,11534.0
"Platte County, Wyoming",05000US56031,3647.0,265.0,3382.0
"Pleasants County, West Virginia",05000US54073,2630.0,436.0,2194.0
"Plumas County, California",05000US06063,9434.0,502.0,8932.0
"Plymouth County, Iowa",05000US19149,9739.0,574.0,9165.0
"Plymouth County, Massachusetts",05000US25023,178996.0,14418.0,164578.0
"Pocahontas County, Iowa",05000US19151,3318.0,338.0,2980.0
"Pocahontas County, West Virginia",05000US54075,3819.0,403.0,3416.0
"Poinsett County, Arkansas",05000US05111,9427.0,2158.0,7269.0
"Pointe Coupee Parish, Louisiana",05000US22077,8903.0,1563.0,7340.0
"Polk County, Arkansas",05000US05113,7979.0,1198.0,6781.0
"Polk County, Florida",05000US12105,221975.0,25539.0,196436.0
"Polk County, Georgia",05000US13233,14675.0,2388.0,12287.0
"Polk County, Iowa",05000US19153,169246.0,19346.0,149900.0
"Polk County, Minnesota",05000US27119,12442.0,1515.0,10927.0
"Polk County, Missouri",05000US29167,11700.0,1926.0,9774.0
"Polk County, Nebraska",05000US31143,2220.0,106.0,2114.0
"Polk County, North Carolina",05000US37149,8937.0,613.0,8324.0
"Polk County, Oregon",05000US41053,28111.0,3672.0,24439.0
"Polk County, Tennessee",05000US47139,6486.0,1285.0,5201.0
"Polk County, Texas",05000US48373,16842.0,2799.0,14043.0
"Polk County, Wisconsin",05000US55095,18323.0,1592.0,16731.0
"Ponce Municipio, Puerto Rico",05000US72113,56172.0,22912.0,33260.0
"Pondera County, Montana",05000US30073,2265.0,225.0,2040.0
"Pontotoc County, Mississippi",05000US28115,10028.0,1016.0,9012.0
"Pontotoc County, Oklahoma",05000US40123,14775.0,2244.0,12531.0
"Pope County, Arkansas",05000US05115,22599.0,3023.0,19576.0
"Pope County, Illinois",05000US17151,1880.0,261.0,1619.0
"Pope County, Minnesota",05000US27121,4823.0,315.0,4508.0
"Poquoson city, Virginia",05000US51735,4525.0,124.0,4401.0
"Portage County, Ohio",05000US39133,61746.0,6813.0,54933.0
"Portage County, Wisconsin",05000US55097,27840.0,2102.0,25738.0
"Porter County, Indiana",05000US18127,61399.0,4914.0,56485.0
"Portsmouth city, Virginia",05000US51740,36899.0,4996.0,31903.0
"Posey County, Indiana",05000US18129,10021.0,788.0,9233.0
